Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	BA2 (gas, at grain boundary) (g/m3)	BA2O (gas, at grain boundary) (g/m3)	BA2O2 (gas, at grain boundary) (g/m3)	BAMOO4 (gas, at grain boundary) (g/m3)	BAO (gas, at grain boundary) (g/m3)	CS (gas, at grain boundary) (g/m3)	CS2 (gas, at grain boundary) (g/m3)	CS2MOO4 (gas, at grain boundary) (g/m3)	CS2O (gas, at grain boundary) (g/m3)	CS2O2 (gas, at grain boundary) (g/m3)	CSO (gas, at grain boundary) (g/m3)	HE (gas, at grain boundary) (g/m3)	MO (gas, at grain boundary) (g/m3)	MO2 (gas, at grain boundary) (g/m3)	MO2O6 (gas, at grain boundary) (g/m3)	MO3O9 (gas, at grain boundary) (g/m3)	MO4O12 (gas, at grain boundary) (g/m3)	MO5O15 (gas, at grain boundary) (g/m3)	MOO (gas, at grain boundary) (g/m3)	MOO2 (gas, at grain boundary) (g/m3)	MOO3 (gas, at grain boundary) (g/m3)	O (gas, at grain boundary) (g/m3)	O2 (gas, at grain boundary) (g/m3)	O3 (gas, at grain boundary) (g/m3)	PD (gas, at grain boundary) (g/m3)	RH (gas, at grain boundary) (g/m3)	RU (gas, at grain boundary) (g/m3)	TC (gas, at grain boundary) (g/m3)	LIQUID (liquid, at grain boundary) (g/m3)	BA2MOO5 (condensed, at grain boundary) (g/m3)	BA3MOO6 (condensed, at grain boundary) (g/m3)	BAMO207 (condensed, at grain boundary) (g/m3)	BAMO3O10 (condensed, at grain boundary) (g/m3)	BAMOO4 (condensed, at grain boundary) (g/m3)	C1_MO2 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S1 (condensed, at grain boundary) (g/m3)	CS2MO2O7_S2 (condensed, at grain boundary) (g/m3)	CS2MO3O10 (condensed, at grain boundary) (g/m3)	CS2MO4O13 (condensed, at grain boundary) (g/m3)	CS2MO5O16 (condensed, at grain boundary) (g/m3)	CS2MO7O22 (condensed, at grain boundary) (g/m3)	CS2MOO4_S1 (condensed, at grain boundary) (g/m3)	CS2MOO4_S2 (condensed, at grain boundary) (g/m3)	CS2O1 (condensed, at grain boundary) (g/m3)	CS2O2 (condensed, at grain boundary) (g/m3)	CS3O (condensed, at grain boundary) (g/m3)	CS4O (condensed, at grain boundary) (g/m3)	CS7O1 (condensed, at grain boundary) (g/m3)	CS7O2 (condensed, at grain boundary) (g/m3)	CSO2 (condensed, at grain boundary) (g/m3)	CSO3 (condensed, at grain boundary) (g/m3)	HALITE (condensed, at grain boundary) (g/m3)	MO2_C11A (condensed, at grain boundary) (g/m3)	MO4O11 (condensed, at grain boundary) (g/m3)	MO8O23 (condensed, at grain boundary) (g/m3)	MO9O26 (condensed, at grain boundary) (g/m3)	MOO2 (condensed, at grain boundary) (g/m3)	MOO3 (condensed, at grain boundary) (g/m3)	PERVSKITE (condensed, at grain boundary) (g/m3)	ZRO2_TETR (condensed, at grain boundary) (g/m3)	A15_CR3SI (condensed, at grain boundary) (g/m3)	BCC_A2 (condensed, at grain boundary) (g/m3)	C14_LAVES (condensed, at grain boundary) (g/m3)	C15_LAVES (condensed, at grain boundary) (g/m3)	DIAMOND_A4 (condensed, at grain boundary) (g/m3)	DIS_SIG (condensed, at grain boundary) (g/m3)	FCC_A1 (condensed, at grain boundary) (g/m3)	HCP_A3 (condensed, at grain boundary) (g/m3)	HCP_DIS (condensed, at grain boundary) (g/m3)	MC_ETA (condensed, at grain boundary) (g/m3)	MO3TE4 (condensed, at grain boundary) (g/m3)	MOPD2 (condensed, at grain boundary) (g/m3)	MOTE2_A (condensed, at grain boundary) (g/m3)	MOTE2_B (condensed, at grain boundary) (g/m3)	ORTHORHOMBIC_A20 (condensed, at grain boundary) (g/m3)	SIGMA (condensed, at grain boundary) (g/m3)	TETRAGONAL_U (condensed, at grain boundary) (g/m3)	O (gas, matrix) (g/m3)	O2 (gas, matrix) (g/m3)	C1_MO2 (condensed, matrix) (g/m3)	PU2O3 (condensed, matrix) (g/m3)	PUO152 (condensed, matrix) (g/m3)	PUO161 (condensed, matrix) (g/m3)	U3O8_S1 (condensed, matrix) (g/m3)	U3O8_S2 (condensed, matrix) (g/m3)	U3O8_S3 (condensed, matrix) (g/m3)	U3O8_S4 (condensed, matrix) (g/m3)	U4O9_S1 (condensed, matrix) (g/m3)	U4O9_S2 (condensed, matrix) (g/m3)	U4O9_S3 (condensed, matrix) (g/m3)	UO3 (condensed, matrix) (g/m3)	
13412	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14e+04	0	0	0	0	0	0	0	0	3.058e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.222e+04	0	0	0	0	0	0	0	0	0	5.723e+04	8.57e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13440	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.157e+04	0	0	0	0	0	0	0	0	3.068e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.228e+04	0	0	0	0	0	0	0	0	0	5.735e+04	8.588e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13468	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.174e+04	0	0	0	0	0	0	0	0	3.077e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.234e+04	0	0	0	0	0	0	0	0	0	5.746e+04	8.606e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13496	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.191e+04	0	0	0	0	0	0	0	0	3.086e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24e+04	0	0	0	0	0	0	0	0	0	5.758e+04	8.624e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13524	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.208e+04	0	0	0	0	0	0	0	0	3.095e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.245e+04	0	0	0	0	0	0	0	0	0	5.77e+04	8.642e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13552	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.225e+04	0	0	0	0	0	0	0	0	3.105e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.251e+04	0	0	0	0	0	0	0	0	0	5.782e+04	8.66e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13580	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.242e+04	0	0	0	0	0	0	0	0	3.114e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.257e+04	0	0	0	0	0	0	0	0	0	5.794e+04	8.678e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13608	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.259e+04	0	0	0	0	0	0	0	0	3.123e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.263e+04	0	0	0	0	0	0	0	0	0	5.806e+04	8.696e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13636	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.276e+04	0	0	0	0	0	0	0	0	3.133e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.269e+04	0	0	0	0	0	0	0	0	0	5.818e+04	8.714e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13664	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.293e+04	0	0	0	0	0	0	0	0	3.142e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.275e+04	0	0	0	0	0	0	0	0	0	5.83e+04	8.731e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13692	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.31e+04	0	0	0	0	0	0	0	0	3.151e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28e+04	0	0	0	0	0	0	0	0	0	5.842e+04	8.749e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13720	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.327e+04	0	0	0	0	0	0	0	0	3.161e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.286e+04	0	0	0	0	0	0	0	0	0	5.854e+04	8.767e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13748	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.344e+04	0	0	0	0	0	0	0	0	3.17e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.292e+04	0	0	0	0	0	0	0	0	0	5.866e+04	8.785e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13776	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.361e+04	0	0	0	0	0	0	0	0	3.179e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.298e+04	0	0	0	0	0	0	0	0	0	5.878e+04	8.803e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13804	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.378e+04	0	0	0	0	0	0	0	0	3.189e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.304e+04	0	0	0	0	0	0	0	0	0	5.89e+04	8.821e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13832	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.395e+04	0	0	0	0	0	0	0	0	3.198e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31e+04	0	0	0	0	0	0	0	0	0	5.902e+04	8.839e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13860	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.412e+04	0	0	0	0	0	0	0	0	3.208e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.315e+04	0	0	0	0	0	0	0	0	0	5.914e+04	8.857e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13888	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.429e+04	0	0	0	0	0	0	0	0	3.217e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.321e+04	0	0	0	0	0	0	0	0	0	5.926e+04	8.875e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13916	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.446e+04	0	0	0	0	0	0	0	0	3.226e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.327e+04	0	0	0	0	0	0	0	0	0	5.938e+04	8.892e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13944	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.463e+04	0	0	0	0	0	0	0	0	3.236e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.333e+04	0	0	0	0	0	0	0	0	0	5.95e+04	8.91e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13972	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.48e+04	0	0	0	0	0	0	0	0	3.245e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.339e+04	0	0	0	0	0	0	0	0	0	5.962e+04	8.928e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14000	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.497e+04	0	0	0	0	0	0	0	0	3.255e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.344e+04	0	0	0	0	0	0	0	0	0	5.973e+04	8.946e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14028	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.514e+04	0	0	0	0	0	0	0	0	3.264e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35e+04	0	0	0	0	0	0	0	0	0	5.985e+04	8.964e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14056	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.531e+04	0	0	0	0	0	0	0	0	3.274e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.356e+04	0	0	0	0	0	0	0	0	0	5.997e+04	8.982e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14084	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.548e+04	0	0	0	0	0	0	0	0	3.283e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.362e+04	0	0	0	0	0	0	0	0	0	6.009e+04	9e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14112	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.565e+04	0	0	0	0	0	0	0	0	3.292e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.368e+04	0	0	0	0	0	0	0	0	0	6.021e+04	9.018e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14140	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.582e+04	0	0	0	0	0	0	0	0	3.302e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.374e+04	0	0	0	0	0	0	0	0	0	6.033e+04	9.036e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14168	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.599e+04	0	0	0	0	0	0	0	0	3.311e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.379e+04	0	0	0	0	0	0	0	0	0	6.045e+04	9.054e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14196	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.616e+04	0	0	0	0	0	0	0	0	3.321e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.385e+04	0	0	0	0	0	0	0	0	0	6.057e+04	9.071e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14224	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.633e+04	0	0	0	0	0	0	0	0	3.33e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.391e+04	0	0	0	0	0	0	0	0	0	6.069e+04	9.089e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14252	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.65e+04	0	0	0	0	0	0	0	0	3.34e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.397e+04	0	0	0	0	0	0	0	0	0	6.081e+04	9.107e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14280	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.667e+04	0	0	0	0	0	0	0	0	3.349e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.402e+04	0	0	0	0	0	0	0	0	0	6.093e+04	9.125e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14308	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.684e+04	0	0	0	0	0	0	0	0	3.359e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.408e+04	0	0	0	0	0	0	0	0	0	6.105e+04	9.143e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14336	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.701e+04	0	0	0	0	0	0	0	0	3.368e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.414e+04	0	0	0	0	0	0	0	0	0	6.117e+04	9.161e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14364	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.718e+04	0	0	0	0	0	0	0	0	3.378e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42e+04	0	0	0	0	0	0	0	0	0	6.129e+04	9.179e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14392	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.735e+04	0	0	0	0	0	0	0	0	3.388e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.426e+04	0	0	0	0	0	0	0	0	0	6.141e+04	9.197e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14420	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.752e+04	0	0	0	0	0	0	0	0	3.397e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.431e+04	0	0	0	0	0	0	0	0	0	6.153e+04	9.215e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14448	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.769e+04	0	0	0	0	0	0	0	0	3.407e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.437e+04	0	0	0	0	0	0	0	0	0	6.165e+04	9.232e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14476	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.786e+04	0	0	0	0	0	0	0	0	3.416e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.443e+04	0	0	0	0	0	0	0	0	0	6.177e+04	9.25e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14504	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.803e+04	0	0	0	0	0	0	0	0	3.426e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.449e+04	0	0	0	0	0	0	0	0	0	6.189e+04	9.268e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14532	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82e+04	0	0	0	0	0	0	0	0	3.435e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.454e+04	0	0	0	0	0	0	0	0	0	6.2e+04	9.286e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14560	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.837e+04	0	0	0	0	0	0	0	0	3.445e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46e+04	0	0	0	0	0	0	0	0	0	6.212e+04	9.304e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14588	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.854e+04	0	0	0	0	0	0	0	0	3.455e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.466e+04	0	0	0	0	0	0	0	0	0	6.224e+04	9.322e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14616	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.871e+04	0	0	0	0	0	0	0	0	3.464e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.472e+04	0	0	0	0	0	0	0	0	0	6.236e+04	9.34e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14644	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.888e+04	0	0	0	0	0	0	0	0	3.474e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.477e+04	0	0	0	0	0	0	0	0	0	6.248e+04	9.358e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14672	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.905e+04	0	0	0	0	0	0	0	0	3.483e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.483e+04	0	0	0	0	0	0	0	0	0	6.26e+04	9.376e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14700	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.922e+04	0	0	0	0	0	0	0	0	3.493e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.489e+04	0	0	0	0	0	0	0	0	0	6.272e+04	9.393e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14728	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.939e+04	0	0	0	0	0	0	0	0	3.503e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.495e+04	0	0	0	0	0	0	0	0	0	6.284e+04	9.411e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14756	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.956e+04	0	0	0	0	0	0	0	0	3.512e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5e+04	0	0	0	0	0	0	0	0	0	6.296e+04	9.429e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14784	909.0505	3.45e+19	0	0	100000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.973e+04	0	0	0	0	0	0	0	0	3.522e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	3.506e+04	0	0	0	0	0	0	0	0	0	6.308e+04	9.447e+04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
